well_id,timestamp,split,score,pca_t2,pca_spe,pca_t2_z,pca_spe_z
3261,2025-10-05 04:26:00,train,-0.7770822644233704,15.331119537353516,122.53839874267578,-0.7598627805709839,-0.01721949689090252
3261,2025-10-05 04:28:00,train,0.0476994514465332,14.302340507507324,153.6865234375,-0.8841984272003174,0.9318978786468506
3261,2025-10-05 04:30:00,train,0.4359816312789917,19.857425689697266,144.39602661132812,-0.2128247171640396,0.6488063335418701
3261,2025-10-05 04:32:00,train,1.363167643547058,13.157341003417969,201.39895629882812,-1.0225802659988403,2.3857479095458984
3261,2025-10-05 04:34:00,train,-0.6876835823059082,13.680685043334961,132.01840209960938,-0.959330141544342,0.27164655923843384
3261,2025-10-05 04:36:00,train,-0.012055635452270508,18.168954849243164,136.3893280029297,-0.41688910126686096,0.40483346581459045
3261,2025-10-05 04:38:00,train,-0.24304457008838654,18.98563575744629,125.56953430175781,-0.31818708777427673,0.0751425176858902
3261,2025-10-05 04:40:00,train,-0.6673973202705383,14.054496765136719,131.20150756835938,-0.914152204990387,0.24675489962100983
3261,2025-10-05 04:42:00,train,-1.2800652980804443,14.701557159423828,108.5285415649414,-0.8359501361846924,-0.44411516189575195
3261,2025-10-05 04:44:00,train,-0.8807786703109741,18.4788875579834,106.65029907226562,-0.3794313967227936,-0.5013472437858582
3261,2025-10-05 04:46:00,train,-0.9201794266700745,18.31526756286621,106.00621032714844,-0.39920610189437866,-0.5209733247756958
3261,2025-10-05 04:48:00,train,-1.1861501932144165,18.45075798034668,96.74018859863281,-0.38283106684684753,-0.8033191561698914
3261,2025-10-05 04:50:00,train,-1.2281070947647095,18.61564064025879,94.70927429199219,-0.36290374398231506,-0.865203320980072
3261,2025-10-05 04:52:00,train,-0.4154396653175354,17.454065322875977,125.98654174804688,-0.5032888650894165,0.0878491923213005
3261,2025-10-05 04:54:00,train,-0.4475196599960327,19.530929565429688,116.69627380371094,-0.2522842288017273,-0.19523543119430542
3261,2025-10-05 04:56:00,train,-0.2794215679168701,22.932437896728516,108.72151184082031,0.15881356596946716,-0.4382351338863373
3261,2025-10-05 04:58:00,train,0.3384459316730499,23.780027389526367,125.63688659667969,0.2612511217594147,0.07719481736421585
3261,2025-10-05 05:00:00,train,1.1437019109725952,26.125152587890625,142.76229858398438,0.5446770787239075,0.5990248322486877
3261,2025-10-05 05:02:00,train,2.5298595428466797,23.934566497802734,196.9417266845703,0.2799283266067505,2.2499310970306396
3261,2025-10-05 05:04:00,train,1.4074472188949585,22.323226928710938,166.49746704101562,0.08518585562705994,1.3222613334655762
3261,2025-10-05 05:06:00,train,0.8506875038146973,19.513628005981445,159.36944580078125,-0.25437524914741516,1.10506272315979
3261,2025-10-05 05:08:00,train,0.6867852807044983,18.152189254760742,159.390380859375,-0.418915331363678,1.1057006120681763
3261,2025-10-05 05:10:00,train,-0.49349647760391235,12.790393829345703,141.92239379882812,-1.066928505897522,0.5734320282936096
3261,2025-10-05 05:12:00,train,-0.43584081530570984,15.293598175048828,133.88607788085938,-0.7643975019454956,0.32855668663978577
3261,2025-10-05 05:14:00,train,-0.21833184361457825,17.50383758544922,132.2578125,-0.4972735047340393,0.27894166111946106
3261,2025-10-05 05:16:00,train,-0.7124146223068237,15.61635971069336,123.52931213378906,-0.7253893613815308,0.012974717654287815
3261,2025-10-05 05:18:00,train,-0.8994865417480469,18.54806900024414,105.76194763183594,-0.3710702955722809,-0.5284162759780884
3261,2025-10-05 05:20:00,train,-1.4753810167312622,14.826406478881836,101.62348175048828,-0.8208611607551575,-0.6545198559761047
3261,2025-10-05 05:22:00,train,-1.5039246082305908,17.32400894165039,90.7804946899414,-0.51900714635849,-0.9849175214767456
3261,2025-10-05 05:24:00,train,-0.9563634395599365,18.617351531982422,103.62056732177734,-0.36269697546958923,-0.5936664938926697
3261,2025-10-05 05:26:00,train,-1.5388500690460205,16.50696563720703,92.87495422363281,-0.6177529692649841,-0.9210970401763916
3261,2025-10-05 05:28:00,train,-1.6772150993347168,14.167268753051758,97.61402893066406,-0.9005228877067566,-0.776692271232605
3261,2025-10-05 05:30:00,train,-1.6328742504119873,16.04620361328125,91.61679077148438,-0.6734395027160645,-0.9594346880912781
3261,2025-10-05 05:32:00,train,-1.7929105758666992,13.216309547424316,97.58892822265625,-1.0154534578323364,-0.7774571180343628
3261,2025-10-05 05:34:00,train,1.0185911655426025,16.411712646484375,177.18283081054688,-0.6292650103569031,1.6478561162948608
3261,2025-10-05 05:36:00,train,-0.25333690643310547,11.979190826416016,153.02142333984375,-1.164968490600586,0.9116315841674805
3261,2025-10-05 05:38:00,train,0.3724699020385742,21.407470703125,136.16375732421875,-0.025490151718258858,0.3979600667953491
3261,2025-10-05 05:40:00,train,0.042426757514476776,20.767478942871094,127.87080383300781,-0.1028379574418068,0.14526471495628357
3261,2025-10-05 05:42:00,train,-0.32940223813056946,21.54145622253418,112.59829711914062,-0.009296996518969536,-0.32010525465011597
3261,2025-10-05 05:44:00,train,-0.3515848219394684,21.148822784423828,113.4276123046875,-0.05674969404935837,-0.2948351204395294
3261,2025-10-05 05:46:00,train,-0.5579795837402344,25.376296997070312,89.88671875,0.454172283411026,-1.012151837348938
3261,2025-10-05 05:48:00,train,-0.22281259298324585,22.448486328125,112.4988021850586,0.10032439231872559,-0.32313698530197144
